,name,username,description,location,followers,numberstatuses,time,tweets,wordlist,word_count,sentiment_label,sentiment_score
15710,Murasil,murasil1,"Latest Reports, Breaking News and Real-Time Updates with Special Focus on Background, Analysis and Investigative Reporting. Follows, RTs ≠ endorsements.","Bandar Seri Begawan, Negara Brunei Darussalam",195,129,5/5/2016 19:44,"""Yes, after daily reading, hearing and watching their powerful military operations, they make a strong impression, but it's just projected""","['reading', 'hearing', 'watching', 'strong', 'projected', 'daily', 'make', 'military', 'operation', 'impression', 'yes', 'powerful']",139,POS,0.7868040204048157
15725,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1809,6743,5/5/2016 20:44,"@realDonaldTrump @JaffarKbayl you should also eat couscous, I'm sure you will love it and love arabs people.","['realdonaldtrump', 'sure', 'jaffarkbayl', 'love', 'couscous', 'im', 'people', 'also', 'arab', 'eat']",108,POS,0.5840681791305542
15800,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1809,6743,5/5/2016 22:54,"RT @PalmyraRev1: While #Russians and western media are enjoying a music concert in #Palmyra, this is where refugees of the city live: https…","['refugee', '', 'western', 'city', 'concert', 'palmyrarev', 'enjoying', 'live', 'medium', 'music']",140,POS,0.9555916786193848
15803,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1809,6743,5/5/2016 23:04,RT @DanieleRaineri: PT also confirms Abu Ali al Anbari was indeed Abu Ala al Afari – a remarkable success of the disinformation campaign co…,"['ali', 'danieleraineri', 'anbari', 'afari', 'co', 'pt', 'disinformation', 'campaign', 'al', 'indeed', 'ala', 'abu', 'remarkable', 'confirms', 'success', 'also']",140,POS,0.5102345943450928
15837,☝️,melvynlion,"If you have trust in Allah, you have no need to worry, as one way or another the sun will shine again.!!!",,62,260,5/6/2016 7:26,RT @Ibn__Al_Farooq_: The opening of Mosul the ghaneema that came from it is amazing subhan Allah https://t.co/Tb5B46SxJF,"['amazing', 'came', 'subhan', 'allah', 'ghaneema', 'opening', 'mosul', 'ibnalfarooq']",120,POS,0.9913263916969299
15846,☝️,melvynlion,"If you have trust in Allah, you have no need to worry, as one way or another the sun will shine again.!!!",,62,260,5/6/2016 7:33,RT @Ibn__Al_Farooq_: Pt(2/2) Abu Usama Al Maghrebi May Allah accept him beautiful recitation of surat Al tawba 38-39 https://t.co/oyADwLuJ1v,"['pt', 'al', 'beautiful', 'surat', 'allah', 'abu', 'recitation', 'accept', 'may', 'tawba', 'maghrebi', 'usama', 'ibnalfarooq']",140,POS,0.7848630547523499
15924,Al-Aswad,__alfresco__,"| Random Musings of a Pasta  Aficionado | Against Extremism | Not affiliated with Anyone, Group or Organization |",,566,1067,5/6/2016 15:50,"RT @twdwln: Take a good look at what happens when #USA and its allies bring us #freedom and #democracy 
#telafar #iraq https://t.co/tiYLzif…","['', 'bring', 'twdwln', 'look', 'ally', 'take', 'happens', 'good', 'u']",140,POS,0.8079449534416199
15929,Fahad al-Kuwaiti,AbuMusab_110,"Muslims, the war is on, what are you waiting for? Fighting is the only way to get your rights back | A slave of Allah.",Land of Allah,944,478,5/6/2016 16:08,Alhamdullilah https://t.co/KMolHLwz3H,['alhamdullilah'],37,POS,0.8003787398338318
15964,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1809,6743,5/6/2016 17:06,Today Coconut are proud about the election of Sadik Khan.,"['coconut', 'sadik', 'khan', 'election', 'today', 'proud']",57,POS,0.9697878956794739
15999,Fahad al-Kuwaiti,AbuMusab_110,"Muslims, the war is on, what are you waiting for? Fighting is the only way to get your rights back | A slave of Allah.",Land of Allah,944,478,5/6/2016 18:06,"RT @ImtiyazAzhar: Support &amp; love for #IslamicState from #Kashmir. 
""We rise by ISIS, We live by ISIS, We stand by ISIS"" https://t.co/qwrDJM…","['', 'stand', 'love', 'amp', 'isi', 'rise', 'imtiyazazhar', 'support', 'live']",144,POS,0.6908671855926514
16008,Fahad al-Kuwaiti,AbuMusab_110,"Muslims, the war is on, what are you waiting for? Fighting is the only way to get your rights back | A slave of Allah.",Land of Allah,944,478,5/6/2016 18:33,Why are Muslims happy about the #LondonElects and #SadiqKhan? https://t.co/gc1unv6X83,"['', 'muslim', 'happy']",85,POS,0.773885190486908
16025,wayf44rer,wayf44rerr,justnothing,Nowhere,1398,502,5/6/2016 19:06,@Ibn__Al_Farooq_ yes..   ..,"['ibnalfarooq', 'yes']",27,POS,0.5705020427703857
16133,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1809,6743,5/6/2016 21:47,@ninja9k indeed I'm totally agree with you,"['agree', 'ninjak', 'im', 'totally', 'indeed']",42,POS,0.8993513584136963
16141,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1809,6743,5/6/2016 22:02,@PeigneACheveux hahahahaaahhahahahahhahah michmich,"['peigneacheveux', 'hahahahaaahhahahahahhahah', 'michmich']",50,POS,0.5488879680633545
16144,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1809,6743,5/6/2016 22:03,@PeigneACheveux avec Abu Maria Al Galaxy Al Samsungy ahhahahah,"['galaxy', 'ahhahahah', 'samsungy', 'al', 'abu', 'peigneacheveux', 'maria', 'avec']",62,POS,0.5174042582511902
16160,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7566,7315,5/6/2016 23:10,RT @dkimball12: Civilians and fighters celebrate victory is #Aleppo by parading SAA prisoners. https://t.co/OUZznLeAtu,"['', 'parading', 'celebrate', 'dkimball', 'civilian', 'fighter', 'victory', 'prisoner', 'saa']",118,POS,0.7693240642547607
16186,The Caravan,freelance_112,Monitoring terrorism threats globally. we bring you covert updates on MENA. freelance journalist,"Geneva, Switzerland",852,78,5/6/2016 23:55,@AbuToyota all those who loved #IS and knew the good of the state were all droned by the #US may Allah accept them,"['', 'abutoyota', 'loved', 'allah', 'accept', 'droned', 'may', 'good', 'state', 'knew']",114,POS,0.8484131693840027
16258,The Caravan,freelance_112,Monitoring terrorism threats globally. we bring you covert updates on MENA. freelance journalist,"Geneva, Switzerland",852,78,5/7/2016 14:19,"#IS New Release
Wilayat Tarablus presents:

""the best outcome is for the righteous"" #Sinai
https://t.co/hM3DRMJYdz… https://t.co/nO9BgGE4Az","['', 'righteous', 'best', 'presentsthe', 'new', 'releasewilayat', 'tarablus', 'outcome']",139,POS,0.9844945073127747
16269,Conflict Reporter,WarReporter1,Reporting on conflicts in the MENA and Asia regions. Not affiliated to any group or movement.,Worldwide contributions,2632,1421,5/7/2016 16:09,"Ex-Mossad director: ""Our cooperation with Middle-East regimes is very good because we have a common enemy"" (ISIS): https://t.co/Tpk8SGSQ19","['director', 'exmossad', 'cooperation', 'isi', 'common', 'middleeast', 'enemy', 'regime', 'good']",138,POS,0.5748224258422852
16284,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,34692,18091,5/7/2016 20:23,Impressive! The massive 130 mm towed field artillery M-46 is now a mobilized #ISIS heavy artillery on a truck #Iraq https://t.co/xFKSOtnX7W,"['field', 'mobilized', '', 'towed', 'massive', 'truck', 'mm', 'impressive', 'artillery', 'heavy']",139,POS,0.5166977643966675
16347,Maghrabi Arabie,MaghrabiArabi,"I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",Dunya,351,847,5/8/2016 17:56,@AboHafsaKuwaiti Yeah interesting,"['yeah', 'interesting', 'abohafsakuwaiti']",33,POS,0.9094889760017395
16351,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,896,8473,5/8/2016 18:17,#IS getting stronger day by day in #Egypt https://t.co/j5MgEnza1k,"['', 'day', 'stronger', 'getting']",65,POS,0.9710103869438171
16353,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,896,8473,5/8/2016 18:28,amazing uprising https://t.co/D08bhqZB49,"['uprising', 'amazing']",40,POS,0.9830886721611023
16388,Al-Aswad,__alfresco__,"| Random Musings of a Pasta  Aficionado | Against Extremism | Not affiliated with Anyone, Group or Organization |",,587,1223,5/8/2016 22:15,RT @a714149: 1/ The word Tāghūt is general. So everything that is worshipped besides Allāh ﷻ while being pleased with this worship – whethe…,"['tght', 'general', 'besides', 'worship', 'pleased', 'worshipped', 'everything', 'word', 'whethe', 'allh']",140,POS,0.8895076513290405
16414,Conflict Reporter,WarReporter1,Reporting on conflicts in the MENA and Asia regions. Not affiliated to any group or movement.,Worldwide contributions,2632,1421,5/9/2016 12:08,ISIS seem to excel at alliance-building with tribes. This guarantees a base for support and manpower for the future: https://t.co/mIBknKEevp,"['alliancebuilding', 'excel', 'isi', 'guarantee', 'tribe', 'support', 'future', 'base', 'manpower', 'seem']",140,POS,0.6378658413887024
16439,The Caravan,freelance_112,Monitoring terrorism threats globally. we bring you covert updates on MENA. freelance journalist,"Geneva, Switzerland",852,78,5/9/2016 16:51,"Very good thread 
""Batil of the Hazimis hiding their ghulu"" https://t.co/gmh0kK9Y3j","['batil', 'ghulu', 'hiding', 'hazimis', 'thread', 'good']",83,POS,0.6905495524406433
16442,Murasil,murasil1,"Latest Reports, Breaking News and Real-Time Updates with Special Focus on Background, Analysis and Investigative Reporting. Follows, RTs ≠ endorsements.","Bandar Seri Begawan, Negara Brunei Darussalam",270,211,5/9/2016 17:26,RT @glcarlstrom: Mahmoud Abbas (in Cairo today) got new glasses. The most exciting development in Palestinian politics since 2007. https://…,"['glass', 'glcarlstrom', 'palestinian', 'politics', 'exciting', 'got', 'abbas', 'new', 'development', 'cairo', 'today', 'since', 'mahmoud']",140,POS,0.9685401916503906
16497,Maghrabi Arabie,MaghrabiArabi,"I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",Dunya,351,847,5/10/2016 8:13,@AbuToyota Hahahaha very funny name akhi cool,"['abutoyota', 'name', 'cool', 'akhi', 'hahahaha', 'funny']",45,POS,0.9395051002502441
16498,The Caravan,freelance_112,Monitoring terrorism threats globally. we bring you covert updates on MENA. freelance journalist,"Geneva, Switzerland",852,78,5/10/2016 8:55,When you Realize that your 1m$ bomb couldnt stop me from laughing #US #Syria https://t.co/gDxEmmGn8k,"['realize', 'couldnt', '', 'stop', 'laughing', 'bomb']",100,POS,0.9630950689315796
16526,N i d a l,Nidalgazaui,"17yr. old Freedom Activist
/Correspondence of NGNA /Terror Expert/Middle East Expert. Daily News about Syria/Iraq/Yemen/Russia/Middle East",Germany,4662,5966,5/10/2016 15:07,Why some European People make the #ISIS pose with their fingers... Its not Funny hahahahaha https://t.co/1FXDQHZ3cU,"['', 'pose', 'finger', 'hahahahaha', 'people', 'make', 'european', 'funny']",115,POS,0.8449965119361877
16596,Maghrabi Arabie,MaghrabiArabi,"I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",Dunya,351,847,5/11/2016 7:24,@ZawjatuAP Ah Cool jazak Allah ghir,"['ghir', 'ah', 'cool', 'allah', 'zawjatuap', 'jazak']",35,POS,0.9200509786605835
16625,one who believes,ro34th,"Torah Observant, follower of the Prophet Yeshua the Messiah. husband father granpa average cod/bf player on a ps4 i also take prayer requests just dm me.",dar al-kufr,1482,33091,5/11/2016 13:30,@thewilysage hopefully we will get more info soon,"['get', 'soon', 'hopefully', 'info', 'thewilysage']",49,POS,0.8034945726394653
16661,Mountain Man,Mountainjjoool,,,427,142,5/11/2016 15:13,RT @alamreeki12: Al7amdulillah https://t.co/NYlknrykO2,"['alamdulillah', 'alamreeki']",54,POS,0.8081211447715759
16673,Mountain Man,Mountainjjoool,,,427,142,5/11/2016 15:22,The Braves....... https://t.co/mI8PI8MAAY,['brave'],41,POS,0.6520357131958008
16682,Mountain Man,Mountainjjoool,,,427,142,5/11/2016 15:34,Prophet PBUH said:Guarding the frontier for a day in the cause of Allah is better than the world and what is in it. https://t.co/8F7sjAsLsn,"['day', 'prophet', 'frontier', 'allah', 'world', 'cause', 'better', 'pbuh', 'saidguarding']",139,POS,0.7416985630989075
16695,Mountain Man,Mountainjjoool,,,427,142,5/11/2016 16:00,All praise to Allah swt which make Jihad Honorable...... https://t.co/alwugy5Now,"['honorable', 'allah', 'make', 'jihad', 'swt', 'praise']",80,POS,0.7621231079101562
16718,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1798,7028,5/11/2016 17:29,RT @SimNasr: A good read https://t.co/4BEqUWtGdl,"['read', 'good', 'simnasr']",48,POS,0.8462926149368286
17012,N i d a l,Nidalgazaui,"17yr. old Freedom Activist
/Correspondence of NGNA /Terror Expert/Middle East Expert. Daily News about Syria/Iraq/Yemen/Russia/Middle East",Germany,4662,5966,5/12/2016 14:22,"Very good Map shows the Military Situation in eastern #Homs.

Note: Mahr is under IS controll https://t.co/Mv0zj2K5aB","['mahr', '', 'situation', 'controll', 'show', 'eastern', 'map', 'good', 'military']",117,POS,0.5991044044494629
17048,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7538,7374,5/12/2016 15:46,"RT @WarNews24_7: Very good Map shows the Military Situation in eastern #Homs.

Note: Mahr is under IS control https://t.co/p14m7SzyzC","['mahr', '', 'situation', 'control', 'show', 'eastern', 'map', 'good', 'warnews', 'military']",133,POS,0.6581413745880127
17083,كتكات كوكونت,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1798,7028,5/12/2016 16:39,"Translation : ""We are proud to announce, to you and the egyptian people the delivery of tons of Democracy"".

https://t.co/Z41gzoJjJ0","['ton', 'egyptian', 'people', 'democracy', 'announce', 'translation', 'delivery', 'proud']",132,POS,0.9692373871803284
17087,one who believes,ro34th,"Torah Observant, follower of the Prophet Yeshua the Messiah. husband father granpa average cod/bf player on a ps4 i also take prayer requests just dm me.",dar al-kufr,1482,33091,5/12/2016 16:45,"RT @Uncle_SamCoco: Translation : ""We are proud to announce, to you and the egyptian people the delivery of tons of Democracy"".

https://t.c…","['ton', 'egyptian', 'unclesamcoco', 'people', 'democracy', 'announce', 'translation', 'delivery', 'proud']",140,POS,0.9662059545516968
17130,N i d a l,Nidalgazaui,"17yr. old Freedom Activist
/Correspondence of NGNA /Terror Expert/Middle East Expert. Daily News about Syria/Iraq/Yemen/Russia/Middle East",Germany,4662,5966,5/12/2016 17:44,AMAZING FOOTAGE: Ahrar Sniper blowed up Regime Car in Southern #Aleppo. https://t.co/1OoCFrFUfW,"['', 'ahrar', 'southern', 'footage', 'sniper', 'car', 'regime', 'blowed', 'amazing']",95,POS,0.4809543788433075
17211,☝️,melvynlion,"If you have trust in Allah, you have no need to worry, as one way or another the sun will shine again.!!!",,81,478,5/12/2016 18:54,"RT @AbedaDocrat: Verily,ALLAH &amp; His angels confer blessings on the Prophet: O u who believe!Confer blessings(Surah Al Azaab 33:56)A♥☀♥","['confer', 'azaab', 'abedadocrat', 'believeconfer', 'amp', 'prophet', 'al', 'verilyallah', 'blessingssurah', 'angel', 'u', 'blessing']",138,POS,0.969657301902771
