,name,username,description,location,followers,numberstatuses,time,tweets,wordlist,word_count,sentiment_label,sentiment_score
13822,ISLAMIC STATE,Afriqqiya_252,,,71,33,4/22/2016 20:30,"RT @m10klashin: ALLAHU AKBAR, ALLAHU AKBAR, ALLAHU AKBAR!

Dawlah captured the pilot of the warplane they shot down in Mt. dakwah https://t…","['allahu', 'pilot', 'mklashin', 'captured', 'mt', 'dakwah', 'akbar', 'shot', 'akbardawlah', 'warplane']",140,NEG,0.5516734719276428
13832,ابن سالار,___KU217_y,,,129,31,4/22/2016 20:47,"#AmaqAgency
 Islamic State fighters capture Syrian Air Force pilot after shooting down his plane 30 km from Mt. Dakwah in the eastern..","['', 'shooting', 'pilot', 'syrian', 'air', 'plane', 'mt', 'dakwah', 'eastern', 'capture', 'fighter', 'islamic', 'km', 'force', 'state']",135,NEG,0.5562926530838013
13838,ISLAMIC STATE,Afriqqiya_252,,,71,33,4/22/2016 20:55,"RT @czjihad: Block &amp; report this kafir pig. He's a spy. &gt;&gt; @Durrishahwar233
This clown was trying to get my ip.
Share!!! https://t.co/GdU1B…","['get', 'clown', 'block', 'he', 'amp', 'durrishahwarthis', 'gtgt', 'czjihad', 'trying', 'spy', 'report', 'kafir', 'pig', 'ipshare']",150,NEG,0.9637497663497925
13851,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1740,5879,4/22/2016 21:12,@dhjxjdjsjshxhx @MaghrebiWS1 @WindOfVictories @AbuBlock LOL I'm dying,"['windofvictories', 'lol', 'dying', 'im', 'abublock', 'dhjxjdjsjshxhx', 'maghrebiws']",69,NEG,0.5250142812728882
13859,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1740,5879,4/22/2016 21:35,"@dkimball12 @IHWCo for what he have done he iwll finish in hellfire, in fact he is trouble there is escape.","['trouble', 'done', 'dkimball', 'ihwco', 'iwll', 'fact', 'finish', 'escape', 'hellfire']",107,NEG,0.8555091023445129
13861,come suspend me,Suspend_Me_fags,Ismail Abdul Jabbar Al-Brazili | Исмаил Абдул Джаббар Ал-Вразили | اسماعيل عبدالجبار البرازيلي,I hate snitches,38,80,4/22/2016 21:40,RT @DanHRothschild: #opisis you will never get on the apprentice with that attitude @Suspend_Me_fags,"['get', '', 'suspendmefags', 'danhrothschild', 'attitude', 'never', 'apprentice']",100,NEG,0.9725669622421265
13864,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,33921,17915,4/22/2016 21:43,Helicopter in fire in Abraq AB a while ago. Son of #Libya|n army chief of general staff reportedly killed.. https://t.co/IoDc73wDbA,"['', 'abraq', 'general', 'reportedly', 'ago', 'killed', 'helicopter', 'son', 'staff', 'ab', 'fire', 'army', 'chief']",131,NEG,0.9535457491874695
13865,come suspend me,Suspend_Me_fags,Ismail Abdul Jabbar Al-Brazili | Исмаил Абдул Джаббар Ал-Вразили | اسماعيل عبدالجبار البرازيلي,I hate snitches,38,80,4/22/2016 21:44,RT @TheHackersNews: Unknown Hacker Installed a Secret Backdoor On #Facebook Server to Steal Accounts Password https://t.co/eYjP7HnF5u https…,"['', 'steal', 'unknown', 'secret', 'account', 'hacker', 'backdoor', 'password', 'server', 'installed', 'thehackersnews']",140,NEG,0.547757089138031
13867,come suspend me,Suspend_Me_fags,Ismail Abdul Jabbar Al-Brazili | Исмаил Абдул Джаббар Ал-Вразили | اسماعيل عبدالجبار البرازيلي,I hate snitches,38,80,4/22/2016 21:46,@MaghrebiWS1 @CtrlSec stupid anons 😂 https://t.co/D9i2gqG6ex,"['ctrlsec', 'stupid', 'anons', 'maghrebiws']",60,NEG,0.9812007546424866
13868,N i d a l,Nidalgazaui,"17yr. old Freedom Activist
/Correspondence of NGNA /Terror Expert/Middle East Expert. Daily News about Syria/Iraq/Yemen/Russia/Middle East",Germany,4187,5437,4/22/2016 21:57,@JulianRoepcke According to Aamaq #Turkish Army shelled IS Positions on at least 4 ISIS villages. Stop bullshiting https://t.co/G7hmTM9mbw,"['', 'shelled', 'according', 'least', 'stop', 'bullshiting', 'isi', 'julianroepcke', 'village', 'position', 'army', 'aamaq']",138,NEG,0.93937748670578
13869,N i d a l,Nidalgazaui,"17yr. old Freedom Activist
/Correspondence of NGNA /Terror Expert/Middle East Expert. Daily News about Syria/Iraq/Yemen/Russia/Middle East",Germany,4187,5437,4/22/2016 22:02,@JulianRoepcke is just turkey responsible for this? Why you doesnt criticize the US jets over N Aleppo? Oh sry @BILD  doesnt allows you this,"['oh', 'doesnt', 'sry', 'turkey', 'julianroepcke', 'responsible', 'n', 'aleppo', 'allows', 'u', 'criticize', 'jet', 'bild']",140,NEG,0.6770963668823242
13870,كتكات كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1740,5879,4/22/2016 22:02,"RT @tweetsintheME: A record 120,000 people were arrested in the first three months of 2016. That's nuts. https://t.co/fLTRzUiXJs","['first', 'three', 'record', 'thats', 'month', 'people', 'arrested', 'tweetsintheme', 'nut']",128,NEG,0.9288170337677002
13874,one who believes,ro34th,"Torah Observant, follower of the Prophet Yeshua the Messiah. husband father granpa average cod/bf player on a ps4 i also take prayer requests just dm me.",dar al-kufr,1365,32875,4/22/2016 23:33,RT @haaretzcom: Israeli Soldier Indicted for Shooting Wounded Palestinian Assailant Released for Passover https://t.co/sJs8O27nzZ https://t…,"['wounded', 'shooting', 'palestinian', 'passover', 'released', 'haaretzcom', 'israeli', 'assailant', 'indicted', 'soldier']",140,NEG,0.807658314704895
13876,one who believes,ro34th,"Torah Observant, follower of the Prophet Yeshua the Messiah. husband father granpa average cod/bf player on a ps4 i also take prayer requests just dm me.",dar al-kufr,1365,32875,4/23/2016 5:42,RT @AFP: #UPDATE Bangladesh professor hacked to death in suspected Islamist attack https://t.co/Eyy7bqO9VF,"['', 'bangladesh', 'suspected', 'afp', 'death', 'islamist', 'hacked', 'professor', 'attack']",106,NEG,0.9479600191116333
13878,Musa Al-Ansari,lNSlDEWAR,War Investigator. Civil Engineer. MENA Region,"Gaziantep, Turkey",476,238,4/23/2016 7:22,"RT @benad36: Khaled Hourani from Caesar's torture photos (bottom) allegedly obtained residence as a ""refugee"" in #Germany. https://t.co/c2K…","['photo', 'torture', 'refugee', '', 'allegedly', 'hourani', 'benad', 'residence', 'bottom', 'obtained', 'khaled', 'caesar']",140,NEG,0.8232909440994263
13884,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7505,7248,4/23/2016 8:24,"Follow us for latest news regarding voilent regions
#NawazBetraysShehbaz","['news', 'regarding', 'latest', 'follow', 'voilent', 'u', 'regions#nawazbetraysshehbaz']",72,NEG,0.8671387434005737
13886,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7505,7248,4/23/2016 8:58,"Russian Military Buildup Near Aleppo, Syria, Threatens Truce, Kerry Warns https://t.co/hM7GBNgWdm","['truce', 'near', 'russian', 'threatens', 'syria', 'buildup', 'warns', 'aleppo', 'military', 'kerry']",97,NEG,0.6209189295768738
13887,Umm Abdul-Majeed,safiyaimback,"Bismi-llāhi r-raḥmāni r-raḥīmi|  Allahumma inni as’aluk ash-shahadah| Sabran ya nafsi| No DM|  سلف الصالح| Baqiya|

Ahl' us Sunn'āh wāl Jāmm'āh",Ghurabā,114,197,4/23/2016 9:37,"🚨Breaking🚨
#WilayatDimashq 
The Killing of Three elements and Repentance Five others from Julani front southern Dimashq. AmaqAgency","['breaking#wilayatdimashq', 'three', 'repentance', 'dimashq', 'front', 'element', 'others', 'julani', 'southern', 'killing', 'five', 'amaqagency']",131,NEG,0.9003309607505798
13890,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 9:58,"RT @Shami_view321: Breaking: 2 Massacres committed by regime airforce, 1 in Douma (13+ killed) and another in Aleppo city (10+ killed)","['another', 'city', 'airforce', 'killed', 'breaking', 'douma', 'committed', 'massacre', 'aleppo', 'regime', 'shamiview']",134,NEG,0.9776052832603455
13892,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 9:59,"RT @OumDujana: More and more attacks in Bangladesh on those who advocate the path of Mushrikeen. Atheists, police, shia preachers.. https:/…","['police', 'bangladesh', 'preacher', 'shia', 'attack', 'atheist', 'mushrikeen', 'oumdujana', 'path', 'advocate']",140,NEG,0.8823127746582031
13893,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 10:00,"RT @Conflicts: BREAKING: At least 15 civilians killed, tens wounded in multiple heavy regime strikes on rebel-held parts of Aleppo and Doum…","['ten', 'wounded', 'aleppo', 'least', 'killed', 'doum', 'civilian', 'breaking', 'conflict', 'multiple', 'rebelheld', 'strike', 'part', 'regime', 'heavy']",140,NEG,0.966440737247467
13897,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 10:07,RT @ProJ000_: #ISIS is a huge drain on US financial resources. Yet All that money spent has only ever increased insurgency. https://t.co/gh…,"['spent', '', 'resource', 'increased', 'ever', 'huge', 'insurgency', 'money', 'yet', 'drain', 'proj', 'u', 'financial']",140,NEG,0.9032561779022217
13901,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 10:17,@RaisingHopeAust @MaghrebiWS1 people have to submit not their likes &amp; dont likes,"['dont', 'amp', 'people', 'raisinghopeaust', 'submit', 'maghrebiws', 'like']",84,NEG,0.8627116084098816
13904,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 10:19,RT @RamiAlLolah: Helicopter in fire in Abraq AB a while ago. Son of #Libya|n army chief of general staff reportedly killed.. https://t.co/I…,"['', 'abraq', 'general', 'reportedly', 'ago', 'killed', 'helicopter', 'son', 'staff', 'ab', 'fire', 'ramiallolah', 'army', 'chief']",140,NEG,0.9559895992279053
13905,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 10:22,"RT @Terror_Monitor: #BANGLADESH
#IslamicState In Bangladesh Claims Responsibility Of Killing Professor Rezaul Karim Siddiquee, https://t.co…","['', 'karim', 'bangladesh', 'siddiquee', 'killing', 'professor', 'claim', 'terrormonitor', 'responsibility', 'rezaul']",140,NEG,0.9332395195960999
13911,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,34301,17919,4/23/2016 13:54,#Infographic 3 SAA jets and 1 #Russia|n drone were downed within couple of weeks by #ISIS (This is only in #Syria).. https://t.co/CUfP7uwfyE,"['', 'couple', 'drone', 'downed', 'within', 'week', 'jet', 'saa']",140,NEG,0.9087955355644226
13912,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,34301,17919,4/23/2016 14:18,6 Humvees destroyed and 39 #Iraq|i army soldiers and militants killed in an #ISIS SVBIED attack northeast of Fallujah; Aamaq reporting..,"['', 'destroyed', 'humvee', 'killed', 'svbied', 'northeast', 'fallujah', 'reporting', 'attack', 'militant', 'army', 'soldier', 'aamaq']",136,NEG,0.9562852382659912
13915,Maghrabi Arabie,MaghrabiArabi,"I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",Dunya,302,799,4/23/2016 15:38,ISIS Terrorists Have Adopted A New Strategy That Is ‘Virtually Impossible’ To Stop https://t.co/nAGLPIKlrO via @dailycaller,"['via', 'stop', 'isi', 'virtually', 'adopted', 'strategy', 'new', 'terrorist', 'dailycaller', 'impossible']",123,NEG,0.6325913071632385
13916,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 15:48,RT @RamiAlLolah: 6 Humvees destroyed and 39 #Iraq|i army soldiers and militants killed in an #ISIS SVBIED attack northeast of Fallujah; Aam…,"['', 'destroyed', 'humvee', 'killed', 'svbied', 'northeast', 'fallujah', 'attack', 'aam', 'militant', 'ramiallolah', 'army', 'soldier']",140,NEG,0.9559785723686218
13917,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 15:49,RT @RamiAlLolah: #Infographic 3 SAA jets and 1 #Russia|n drone were downed within couple of weeks by #ISIS (This is only in #Syria).. https…,"['', 'couple', 'drone', 'downed', 'ramiallolah', 'within', 'week', 'jet', 'saa']",140,NEG,0.9281553030014038
13919,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 15:50,"RT @warreports: Funeral held today for Iranian Sadeq Shibak from 65th Special Forces brigade, killed in Aleppo, Syria. https://t.co/yzyfyX9…","['brigade', 'killed', 'force', 'held', 'shibak', 'th', 'iranian', 'special', 'syria', 'aleppo', 'funeral', 'today', 'warreports', 'sadeq']",140,NEG,0.9319913387298584
13921,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,917,8318,4/23/2016 15:52,"RT @balkhi_a: A man from a warrior nation cries due to crimes committed by @ResoluteSupport product ALP
https://t.co/TMcMqVhYlF https://t.c…","['cry', 'due', 'warrior', 'product', 'committed', 'crime', 'balkhia', 'man', 'nation', 'alp', 'resolutesupport']",140,NEG,0.9236688613891602
13926,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,34301,17919,4/23/2016 17:39,"Two massacres by anti #ISIS #USA-led Coalition today:
- 10 civilians killed in Bukamal
- Bombing a mosque during prayers in Hasakah
#Syria","['', 'bombing', 'anti', 'killed', 'civilian', 'two', 'prayer', 'today', 'massacre', 'hasakah#syria', 'bukamal', 'coalition', 'mosque']",138,NEG,0.9745628237724304
13927,one who believes,ro34th,"Torah Observant, follower of the Prophet Yeshua the Messiah. husband father granpa average cod/bf player on a ps4 i also take prayer requests just dm me.",dar al-kufr,1365,32875,4/23/2016 17:41,"RT @RamiAlLolah: Two massacres by anti #ISIS #USA-led Coalition today:
- 10 civilians killed in Bukamal
- Bombing a mosque during prayers i…","['', 'bombing', 'anti', 'killed', 'civilian', 'two', 'prayer', 'today', 'massacre', 'ramiallolah', 'bukamal', 'coalition', 'mosque']",140,NEG,0.9742472767829895
13930,wayf44rer,wayf44rerr,News of Maghreb and Mashreq,Nowhere,1248,402,4/23/2016 18:25,Lots of civilians killed and wounded today by coalition strikes on the Mosque in Markada town south of Shaddadi during prayers,"['wounded', 'shaddadi', 'town', 'killed', 'civilian', 'prayer', 'coalition', 'markada', 'lot', 'south', 'strike', 'today', 'mosque']",126,NEG,0.9649851322174072
13932,wayf44rer,wayf44rerr,News of Maghreb and Mashreq,Nowhere,1248,402,4/23/2016 18:33,"RT @Adamhasak48: Two YPG Four-Wheel Drive vehicles were destroyed by a series of IEDs in western Hasakah's countryside today, killing those…","['western', 'destroyed', 'fourwheel', 'adamhasak', 'ied', 'two', 'vehicle', 'countryside', 'killing', 'today', 'series', 'drive', 'ypg', 'hasakahs']",140,NEG,0.9680348634719849
13933,wayf44rer,wayf44rerr,News of Maghreb and Mashreq,Nowhere,1248,402,4/23/2016 18:36,Displacement of people in ar-Ra’ī today after Turkish artillery targeted the town at dawn,"['displacement', 'town', 'dawn', 'arra', 'people', 'artillery', 'turkish', 'today', 'targeted']",89,NEG,0.9484469294548035
13938,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,34301,17919,4/23/2016 18:48,Chief of staff of #Iraq|i army seventh division General Nasir Ghadban killed in an #ISIS IED attack in west Anbar.. https://t.co/PXG2iyXcGU,"['', 'general', 'ghadban', 'killed', 'ied', 'chief', 'staff', 'attack', 'anbar', 'nasir', 'division', 'army', 'seventh', 'west']",139,NEG,0.9445871114730835
13939,one who believes,ro34th,"Torah Observant, follower of the Prophet Yeshua the Messiah. husband father granpa average cod/bf player on a ps4 i also take prayer requests just dm me.",dar al-kufr,1365,32875,4/23/2016 18:49,RT @RamiAlLolah: Chief of staff of #Iraq|i army seventh division General Nasir Ghadban killed in an #ISIS IED attack in west Anbar.. https:…,"['', 'general', 'ghadban', 'killed', 'ied', 'chief', 'staff', 'attack', 'anbar', 'ramiallolah', 'nasir', 'division', 'army', 'seventh', 'west']",140,NEG,0.9458164572715759
